date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:38:13	24306/24306	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202024%2007:34:43%20GMT	https://templates.hibootstrap.com/xpat/default/terms.html	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/terms.html	(from https://templates.hibootstrap.com/xpat/default/contact.html)
18:38:13	31151/31151	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202024%2007:34:43%20GMT	https://templates.hibootstrap.com/xpat/default/blog.html	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/blog.html	(from https://templates.hibootstrap.com/xpat/default/contact.html)
18:38:13	41028/41028	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202024%2007:34:43%20GMT	https://templates.hibootstrap.com/xpat/default/blog-two.html	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/blog-two.html	(from https://templates.hibootstrap.com/xpat/default/contact.html)
18:38:14	38274/38274	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202024%2007:34:43%20GMT	https://templates.hibootstrap.com/xpat/default/blog-details.html	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/blog-details.html	(from https://templates.hibootstrap.com/xpat/default/contact.html)
18:38:14	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22679d077e-4d7%22	https://templates.hibootstrap.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://templates.hibootstrap.com/xpat/default/contact.html)
18:38:14	87532/87532	---MCZ	200	added ('OK')	application/javascript	etag:W/%226639d79c-155ec%22	https://templates.hibootstrap.com/xpat/default/assets/js/jquery.min.js	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/js/jquery.min.js	(from https://templates.hibootstrap.com/xpat/default/contact.html)
18:38:14	78081/78081	---MCZ	200	added ('OK')	application/javascript	etag:W/%226639d79c-13101%22	https://templates.hibootstrap.com/xpat/default/assets/js/bootstrap.bundle.min.js	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/js/bootstrap.bundle.min.js	(from https://templates.hibootstrap.com/xpat/default/contact.html)
18:38:14	44342/44342	---MCZ	200	added ('OK')	application/javascript	etag:W/%226639d79c-ad36%22	https://templates.hibootstrap.com/xpat/default/assets/js/owl.carousel.min.js	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/js/owl.carousel.min.js	(from https://templates.hibootstrap.com/xpat/default/contact.html)
18:38:14	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%226639d79c-4ef8%22	https://templates.hibootstrap.com/xpat/default/assets/js/jquery.magnific-popup.min.js	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/js/jquery.magnific-popup.min.js	(from https://templates.hibootstrap.com/xpat/default/contact.html)
18:38:15	89034/89034	---MCZ	200	added ('OK')	application/javascript	etag:W/%226639d79c-15bca%22	https://templates.hibootstrap.com/xpat/default/assets/js/jquery.mixitup.min.js	C:/Users/Administrator/Desktop/yateenvato/templates.hibootstrap.com/xpat/default/assets/js/jquery.mixitup.min.js	(from https://templates.hibootstrap.com/xpat/default/contact.html)
